,id,vehicle_brand,vehicle_age_years,mileage_km,engine_hours,last_service_km_ago,oil_quality_pct,avg_trip_length_km,weather_exposure,fuel_type,cleanliness_score,driver_satisfaction_score,tyre_type,breakdown_next_30_days
964,468,other,19.0,149124.78371394283,4795.019237781272,4633.835387215978,97.56214452083675,47.68693166804707,low,petrol,44.53465997052157,7.309654136559031,summer,0
965,1496,Ford,11.0,147769.54785197222,4390.683598343256,2022.5293078955924,68.34187929767565,8.725883843758782,medium,hybrid,61.47398006937975,7.009762683405749,all-season,0
966,542,Toyota,10.0,92434.46384921318,2827.0418016830727,5801.690298822408,51.95088223816722,1.366259941479003,low,petrol,72.66384833040078,6.516438845031636,summer,0
968,11,Ford,15.0,77601.08551898571,2294.6848683335534,1804.376848359652,60.71054104572186,6.9267604775545975,low,hybrid,42.36674341022519,6.239384942429177,summer,0
970,152,Ford,7.0,50219.4830547708,1375.2296352805008,3312.838202928183,77.91507605255258,6.534127754739824,medium,other,67.14575404215093,5.256413234115345,all-season,0
971,1234,Toyota,11.0,147043.70491673722,4515.219507631843,4902.933302293189,60.56607323387701,4.638930545008516,medium,hybrid,77.87769453463409,5.440472574942172,winter,0
973,553,Hyundai,4.0,182266.1745124655,5935.309705968628,9810.771360653844,60.05182691556116,11.99114150680105,low,diesel,47.25671922644074,7.055109563160409,all-season,0
974,642,Volvo,5.0,164083.79816379372,5604.208289230543,2960.6486634014555,67.54750238420314,25.551687479941588,low,petrol,64.51146971998817,6.870649734965159,all-season,0
975,476,Toyota,15.0,114786.72673398114,3678.080561807064,10368.834240351558,41.752813349234245,39.67270799398769,low,hybrid,97.24960821272953,6.089409093928229,all-season,1
976,923,Volkswagen,7.0,230825.88980269,7038.1802253982405,2939.84532891378,55.83421737511967,37.70796126262202,low,hybrid,77.38690762167593,4.395336284809832,all-season,0
977,1073,Volkswagen,17.0,140037.777007815,4652.4447766238745,959.1752666676916,70.9848415076448,14.758886528123217,low,petrol,63.28207172539956,8.673310775108826,all-season,0
978,1177,Ford,15.0,36683.641470662704,1008.79161198636,17939.416998252782,60.56607323387702,10.1888207537416,high,petrol,90.3451888253713,5.764789103295368,winter,0
979,824,Hyundai,5.0,195973.729151299,6804.198416716353,5438.520683605244,72.57361929317227,26.88287003712409,low,petrol,54.22158192237201,6.348297128818764,all-season,0
980,108,Volkswagen,5.0,94417.69721713931,2800.289907931532,2317.687122862568,51.32606252232335,12.678255014779976,medium,diesel,90.01973141762356,7.48220009503592,summer,1
981,1353,Kia,20.0,97573.74104590491,3409.028345017656,5985.967445221912,47.27105117241614,30.05112226651373,high,hybrid,69.70875090091461,5.817063241613351,summer,0
982,117,Toyota,3.0,82716.32781632853,2998.1902596896884,13969.769284733591,66.82753955188663,11.1068744139451,high,diesel,62.75951627578888,6.693737573344173,summer,0
983,1461,Toyota,19.0,92524.42272955536,3034.664594836163,8618.006791299997,61.28371532552613,1.350298817990227,high,diesel,69.02753094643032,7.482003701977495,winter,0
984,751,Renault,11.0,76359.39315736914,2502.463435186532,2400.114422270439,77.15430911471083,16.880866975953357,high,hybrid,79.20484797448634,6.569651418879015,other,0
985,867,Ford,0.0,61516.48910792752,1777.813027540253,13184.429189698352,57.55304185588713,40.95393914468941,high,hybrid,59.41907810553101,9.7137403887495,winter,0
986,1064,Toyota,5.0,254714.42090914847,7968.927912131032,5559.54113516992,25.045872111841607,11.941935354810226,high,diesel,83.6819687561825,4.978367001480341,all-season,0
987,995,BMW,15.0,47087.25255094793,1726.6972606498068,10707.42239705834,23.25239428364756,46.98145374664535,low,diesel,70.52588066774801,9.90645241636544,winter,0
988,1228,Volvo,0.0,48564.75989472134,1888.8567803511803,10694.030056897078,60.657752997640586,74.21630900100936,medium,petrol,76.81501262245462,7.729122012566477,all-season,0
989,1439,Ford,2.0,127773.89572456332,4344.602945925382,13430.682099755208,48.68821176642094,6.017396168495474,low,diesel,58.56205179540478,9.297962107451736,all-season,0
990,142,Toyota,2.0,107655.4775087964,3778.83921196015,9278.073258129518,85.99421235287677,9.3954459165341,high,hybrid,57.26672595612452,4.254324617667495,all-season,0
991,272,BMW,14.0,153767.3012716617,5027.278881995949,10653.804674986235,70.34396581200926,6.902494983869201,low,diesel,69.70875090091461,6.261078463024107,winter,1
994,698,Ford,4.0,178862.27848350053,6121.57734494267,17397.96546433676,63.01898358790851,13.298768585760136,medium,petrol,53.79960172854659,5.829361503443147,winter,0
998,709,Toyota,8.0,128807.55342074404,4142.115622547116,14492.844284003242,16.529137849635827,68.87946660200018,low,petrol,86.25972337488008,6.189469924602833,winter,0
1000,638,Volkswagen,0.0,206686.46805747304,7290.5621141934225,1590.8349986579494,40.04131087739241,25.52188270071647,medium,diesel,92.15009465730913,7.513586705393124,summer,0
1003,904,BMW,20.0,153227.59277571875,5291.78752112009,29105.871668520587,57.16532109587104,13.323910359592984,other,diesel,87.28544998250959,7.1733360345299575,summer,0
1004,24,Ford,18.0,218202.52200843432,6998.996355239639,4386.340772353815,69.51350616354854,8.559635810959918,medium,hybrid,95.43283389229076,7.094048430544197,winter,0
1005,1348,Volkswagen,16.0,58584.10722426522,1588.535863982335,8803.906094634247,45.055432238354825,9.611208801038847,medium,petrol,53.32906171176549,7.814379360722875,winter,0
1006,827,Kia,9.0,130837.7897416346,3890.772989743284,7879.83966322323,54.785761336722345,4.434532715691726,medium,diesel,68.6288338353849,7.654647513030208,summer,0
1007,488,Hyundai,9.0,52944.07880070586,1777.901492798792,25190.025370701154,64.93699300639581,3.0265175295155267,medium,hybrid,18.840528982359345,4.231169635330025,summer,0
1008,1418,Ford,1.0,120860.2510315978,3948.492272995492,11282.147740384931,97.69485019916068,42.13788380090064,medium,petrol,71.98642242916384,9.098215144246476,summer,0
1010,546,Ford,7.0,234644.35582115623,7685.430988490074,9031.727232564936,36.2000027684528,73.58796091682848,medium,petrol,97.07596462956434,7.258453861241511,summer,0
1011,143,Kia,4.0,62178.51734523169,2149.6112954544515,14486.973909899123,69.83741772256752,1.6068079869181342,low,diesel,64.19009193349915,9.793063860890154,winter,0
1012,1327,Ford,2.0,45893.39808617131,1668.25852077156,4807.156205840551,50.49937709570499,5.48683869695622,medium,diesel,70.99140426326193,9.709176278702737,summer,0
1014,1142,Ford,12.0,141853.47475000704,4285.965638076837,1576.2604987500847,84.80661180159314,9.470684951264904,medium,diesel,34.956593483165506,6.211891527985265,winter,0
1015,828,BMW,8.0,131233.04924777334,4382.388359788363,18811.34718044308,46.07731925541396,9.169535601851107,low,electric,67.50477197401966,8.883374793617383,winter,0
1016,405,Volkswagen,12.0,87913.73602043313,2994.3442752388555,11349.24253398442,34.12203452937978,48.810485036938985,medium,diesel,79.65849102969759,8.58172249475245,summer,0
1017,187,Volkswagen,7.0,131931.12088188718,4430.566987070273,34059.81355071307,88.61429809142635,17.759936856891397,high,diesel,70.28320227119572,6.434225397522371,summer,1
1018,217,Hyundai,12.0,118516.5671804449,3900.75930113727,5365.032055126314,71.44495668114564,7.41304756487761,high,diesel,49.80846692540246,7.308080193696284,summer,0
1019,408,Volkswagen,6.0,67269.1603678964,1950.3900853705788,135.79399114158397,43.83392453904639,5.975218695806415,medium,diesel,71.31996580828964,7.12701272167993,all-season,0
1021,808,Renault,7.0,161609.5480582575,5451.585404720723,2291.76520861918,87.75341959181279,8.55639950490852,high,petrol,88.57413465654466,8.141555429432799,summer,0
1022,1152,Ford,12.0,65495.10659801307,2138.954563754582,735.3265328420191,57.397500155317424,4.694456533147879,low,diesel,56.8604361959517,6.923436055145024,all-season,0
1023,327,Toyota,5.0,99164.71372756048,3016.0880036475305,1412.014162983952,49.74440497302114,1.3692096328759271,low,diesel,97.15738006529904,6.983257675996256,summer,0
1024,305,Ford,17.0,81333.19695445102,2710.496859288088,3920.011925269683,92.1646079962157,3.4589976900829287,high,diesel,86.21734473253373,6.647517451371682,summer,0
1025,901,BMW,11.0,273271.603223358,8920.51467303424,9445.261548240434,55.955100212571125,9.94261223494162,low,hybrid,79.95386178430195,6.7200341750908565,summer,0
1026,322,Renault,10.0,103627.5798298058,4004.7313963339257,4454.14326421862,35.503910014591185,20.16165090939552,high,diesel,67.43168021751359,5.503077084894279,winter,0
1028,33,Toyota,17.0,158169.93254732146,5095.454061391375,4833.506891984963,60.56607323387702,15.013111999160133,high,diesel,43.65248324980693,4.18175734693195,summer,0
1029,1428,Hyundai,4.0,56152.69130901093,1817.2687651670933,12483.866883944203,85.09989511026261,17.66536160100374,low,diesel,64.37564702636095,5.815732676126303,summer,0
1031,689,Ford,17.0,95193.94047801183,2842.279073635236,36023.52401997254,33.298323784794896,10.964843911141548,high,diesel,62.11578227879762,7.67784344065062,all-season,1
1033,1171,Ford,15.0,62275.545882243154,1906.8707401564336,25837.0876735612,54.967935605194704,24.30294180806463,low,hybrid,73.0802791720415,7.704628493753492,all-season,0
1034,1390,Volvo,20.0,168172.68339931374,5488.8241303149925,27170.9667779281,58.92578062999863,14.026701082740637,medium,diesel,71.86578006142175,7.086422299405147,winter,0
1037,573,Volvo,14.0,239646.9956921647,7947.769705421852,12569.342255114723,50.29238647306878,71.45073789108079,low,diesel,45.97229941975485,6.240636309966352,winter,0
1038,1335,Toyota,2.0,65609.41698946319,2241.0683007554817,5308.22941668726,70.72500721197537,27.010882264643985,high,diesel,70.1996726489793,9.58451164494884,summer,0
1039,1174,Ford,8.0,81739.14134683089,2613.9465442789497,20667.966621155618,54.444855884607264,35.972864814250336,low,petrol,56.75557463815493,7.496052386985855,winter,0
1040,340,Volkswagen,14.0,111335.32838947498,3401.903703914937,255.59772728337384,49.80515956248495,8.486341380577812,low,diesel,77.15115842634819,5.937635008215001,winter,1
1041,872,Volkswagen,9.0,100223.63665261844,3527.053433073412,35916.08416567188,39.6840334872466,168.27508454906885,high,diesel,82.51745430214086,8.379905992251462,all-season,1
1042,413,Toyota,7.0,84639.7669733632,3133.654548540701,801.5080524836663,53.18135590599076,12.044846747896267,low,petrol,74.25470025355958,7.883355001468215,summer,0
1044,663,Ford,6.0,73047.38981819202,2678.9994829094094,14085.805873562536,72.83560895565842,43.22776087243249,high,diesel,73.3144380629546,9.001056000949278,summer,0
1046,993,Toyota,9.0,127224.81075039825,4106.036923308074,23433.319505544776,69.92397573037795,1.773331732689714,medium,petrol,62.94583793564301,5.346505298066719,summer,1
1047,245,Ford,19.0,74204.36790542242,2323.811128191705,6490.998514364376,60.56607323387701,39.44409338855431,low,diesel,88.35414667743224,5.944546711874714,winter,0
1048,883,BMW,10.0,198492.99370629512,6643.176907953603,3564.136472700532,82.55527543773579,9.06025529745853,low,diesel,64.0730093133672,6.06116192019168,all-season,0
